index	original	translation	scores	mean	z_scores	z_mean	model_scores
65	La Savannah, capitală Georgiei, NE121 a preluat conducerea orașului.	In Savannah, the capital of Georgia, the revolutionary organisation took over the leadership of the city.	[95, 93, 100]	96.0	[1.0663526297015562, 1.0798029793660062, 0.9609931851748625]	1.0357162647474751	-0.12792246043682098
66	A obținut în 1938 o bursă la Sorbona, unde a scris o teză despre Pascal.	In 1938, he obtained a stock exchange in Sorbona, where he wrote a sentence about Pascal.	[67, 54, 80]	67.0	[-0.24815544105194892, -0.6340919596161035, 0.09972509718431677]	-0.26084076782791193	-0.2321508526802063
67	Statuile erau amplasate în sanctuare ahu, zone în aer liber, destinate ceremoniilor religioase.	The statuses were located in ahu punishment, open-air areas for religious ceremonies.	[36, 49, 22]	35.666666666666664	[-1.2006544669900585, -0.9605394961788567, -1.3508302105819858]	-1.1706747245836338	-0.36233311891555786
68	Disproporția de forțe a fost uriașă, SUA intervenind cu un portavion, un NE122, un crucișător purtător de rachete, 4 distrugătoare și 3 fregate.	The disproportion of forces has been huge, with the USA intervening with an aeroplane carrier,NE123bious doc, a missile-bearing crucifier, 4 destroying and 3 fregated.	[60, 80, 50]	63.33333333333334	[-0.14476602032948666, 0.32853970371962643, -0.6973510851609658]	-0.17119246725694198	-0.5054281949996948
69	A construit NE124 și un colos dedicat lui, nefinalizat însă.	He built DNE125 and a colossal dedicated to him, but not finished.	[20, 33, 46]	33.0	[-1.5289016203649641, -1.4116021492334239, -0.8626677423262655]	-1.2677238373082178	-0.3270734846591949
70	NE126 a fost eliberat de trupelele aliate la sfârșitul anului 1944.	NE127g was released by allied troops at the end of 1944.	[100, 94, 81]	91.66666666666669	[1.0259160246377157, 0.8468798301311734, 0.2622081262757357]	0.7116679936815417	-0.18609213829040527
71	Primea delegații străine în cadrul unor ceremonii sau participa la încheierea acordurilor internaționale.	The first foreign delegations in ceremonies or attending international agreements.	[25, 49, 50]	41.333333333333336	[-1.3558846703605294, -0.554170182809986, -0.6174336875128995]	-0.8424961802278049	-0.2882562577724457
72	Cele 12 regiuni statistice nu au nicio funcție administrativă și sunt împărțite în două macroregiuni în scopul politicii regionale a Uniunii Europene.	The 12 statistical regions have no administrative function and are divided into two macro-regions for the purposes of European Union regional policy.	[100, 100, 100]	100.0	[1.0255927455802585, 0.9845341654844935, 0.8333627005754242]	0.9478298705467254	-0.18830081820487976
73	În martie 1777, două vase franceze au sosit, aducând 20 000 de NE128, cantitate mare de muniție, praf de pușcă și echipament.	In March 1777, two French vessels arrived, bringing 20 000 NE129, large quantities of ammunition, shot powder and equipment.	[73, 74, 89]	78.66666666666667	[0.3050780496820435, 0.29454885783083257, 0.5861155109869823]	0.39524747283328615	-0.2797158658504486
74	Volumul, apărut în martie 1903, după moartea NE130, la NE132, poartă o panglică neagră ca semn de doliu.	ThNE131e, which occurred in March 1903, after the author's dNE133's publishing bears a black tape as a sign of dollar.	[32, 56, 40]	42.66666666666666	[-1.113660940354321, -0.5600433701287397, -0.9309931459030422]	-0.8682324854620344	-0.2515637576580048
75	NE134, înaltă de 40 metri și așezată pe NE136 din Valea PraNE138naugurată cu prilejul Zilei Eroilor din 1927.”	NE135 cross, 40 metres high,NE137 mountains ofNE139 Valley, will be inaugurated in the light of the day of the errors in 1927.	[52, 41, 50]	47.66666666666666	[-0.5885966536023811, -0.8375673009368966, -0.7821891385908313]	-0.7361176977100362	-0.30967801809310913
76	Alte mari sunt aglomerările urbane centrate în , , , și .	Other big are urban agglomerations centred on, and.	[93, 86, 100]	93.0	[0.9971458496997823, 0.5819247609861364, 0.9424550146868682]	0.8405085417909289	-0.2802142798900604
77	În perioada interbelică au apărut în totalitate 93 diferite NE140, NE142 și magazine, marea majoritate în limba maghiară.	In tNE143r-war period, totally 93 different newspapers, magaNE141s and shops appeared, the vast majority in Hungarian.	[100, 77, 89]	88.66666666666669	[0.8333627005754242, 0.21746681948858065, 0.8587322896962345]	0.6365206032534131	-0.3736899495124817
78	Spre dreapta, drumul marcat cu cruce albastră, duce la Gălăuțaș.	To the right, the road marked with blue cross leads to greedy.	[36, 45, 27]	36.0	[-1.2006544669900585, -0.9673106123092409, -1.2866778903587555]	-1.151547656552685	-0.3664689958095551
79	Cuprul era, de asemenea, minat în Cipru, Egipt, NE144, Iran, și în jurul NE146.	Copper was also lying in Cyprus, NE145 Desert, Iran, and arounNE147an Gulf.	[44, 33, 55]	44.0	[-0.8732701446164916, -0.9570041926935249, -0.44456088516478715]	-0.7582784074916012	-0.22716274857521054
80	NE148 din [[NE149 în timpul , 1937	Ntabo Ntaberi Sheka is believed to have been involved in the trafficking of arms and related materiel.	[7, 1, 1]	3.0	[-1.8467843235191839, -2.5963795810312456, -2.7224801354358874]	-2.3885480133287724	-0.8497993946075441
81	Celelalte persoane acuzate, au suferit rigorile detenției și familiile lor trăiau în mari lipsuri financiare.	Other accused persons, suffered the rigour of detention and their families were living in great financial shortages.	[98, 100, 73]	90.33333333333331	[0.7710239197049649, 0.8333627005754242, 0.2960211715707458]	0.6334692639503783	-0.3735742568969727
82	În unele zone, NE150 de coastă sunt poluate, mai ales în preajma complexului industrial de la Sillamäe.	In some areas, coastal waters are polluted, especially around the Sillamäe industrial coNE151x.	[98, 100, 95]	97.66666666666669	[1.170162799704217, 0.8333627005754242, 1.162461307948656]	1.0553289360760991	-0.24756816029548645
83	La fel precum campania din sud, și expediția de la NE152 a trebuit să facă față la numeroase obstacole.	Just like the campaign in the South, the shipment from NE153 also had to face many obstacles.	[97, 99, 100]	98.66666666666669	[1.13555940970333, 1.0767197754986022, 0.8333627005754242]	1.0152139619257854	-0.35373735427856445
84	În 1971 un lot important de vechi drapele a trecut în patrimoniul Muzeului Național de Istorie.	In 1971, an important batch of old flags went to the heritage of the National Museum of History.	[91, 84, 95]	90.0	[0.7485442438325943, 0.4111389828802625, 0.8839041248748553]	0.6811957838625706	-0.2432659864425659
85	Florile lor au gineceu tricarpelar, trilocular și sincarp.	Their flowers ginecum tricarpelar, trilocular and sincarp.	[44, 35, 26]	35.0	[-0.9453260709089154, -1.2324359852332691, -1.4618656020741714]	-1.2132092194054522	-0.35108432173728943
86	Dar în loc să se reinstaureze republica, urmează 13 ani de război civil.	But instead of a republic, it follows 13 years of civil war.	[69, 77, 78]	74.66666666666667	[0.1666644896784958, 0.1396648083199402, 0.25449111423226256]	0.18694013741023285	-0.374303936958313
87	Astfel, statele au recurs la credit, împrumutând bani de la bancheri.	Thus, the countries used credit, lending money from bankers.	[82, 89, 100]	90.33333333333331	[0.3335749330058847, 0.9144863222007066, 0.8333627005754242]	0.6938079852606718	-0.4005902707576752
88	NE154 din NE156 a condus un tancNE158timpul Bătăliei de pe Somme, peNE160eptembrie 1916.	NE155 in NE157 ledNE159 tanker during the Battle on NE161 on 15 September 1916.	[100, 100, 100]	100.0	[1.119444292482282, 1.2524864452490692, 1.0690255985932648]	1.146985445441539	-0.17872457206249234
89	Dostoievski primește scrisori de la NE162 și este vizitat de NE164 de toate vârstele și ocupațiile.	NE165vski receives letters from readers and is visited by adNE163 of all ages and occupations.	[70, 100, 93]	87.66666666666669	[0.20126787967938273, 1.0690255985932648, 1.0798029793660062]	0.7833654858795512	-0.16115085780620575
90	NE166 a exporturilor de produse ale Sloveniei în 28 de categorii colorate.	Minister A graphic representation of exports of Slovenian products in 28 coloured categories.	[54, 79, 71]	68.0	[-0.9718970801446642, 0.217228858194318, 0.23587126968026964]	-0.17293231742335888	-0.255551815032959
91	Aproape toată forța de luptă a NE167 a fost ucisă.	Almost all NE168ighting force has been killed.	[81, 100, 85]	88.66666666666669	[0.7615093399106686, 0.8333627005754242, 0.7203187296926867]	0.7717302567262599	-0.2850733697414398
92	Acesta este punctul unde marea se intalneste cu muntele.	This is the point where the sea is intalistic with the mountains.	[62, 64, 66]	64.0	[-0.20140111366506663, -0.31077195618015985, 0.05491284412905498]	-0.15242007523872386	-0.33189842104911804
93	După 1945 are loc decolonizarea, iar NE169 este divizată între sferele NE171 și UNE173	NE172fter 1945, decolonisation is taking place and NE170 is divided between the spheres of the US and the NE174R.	[100, 100, 100]	100.0	[1.0690255985932648, 1.031651381875285, 1.4417542798998286]	1.180810420122793	-0.21401238441467285
94	La 29 septembrie 1902, NE175, primul intelectual dreyfusard, a murit asfixiat cu fumul din sobă.	On 29 September 1902, NE176, the first intellectual dreyfusard, died with the stalk smoke.	[70, 69, 70]	69.66666666666667	[0.20126787967938273, 0.1543226125072905, 0.07405752187955017]	0.14321600468874116	-0.3035508990287781
95	Revărsările de primăvară durează circa 2 săptămîni.	(RO) Mr President, spring riots last almost 2 months.	[10, 12, 14]	12.0	[-1.7804585937330342, -1.9634109048271147, -1.7365219603702857]	-1.8267971529768117	-0.7237054705619812
96	Odată devenită om însă, tot nu a reușit să se simtă liberă, așa cum era în trecutul său animalic, anterior capturii.	Once it became a man, however, it still failed to feel free, as it was in its animal past, prior to catch.	[53, 40, 67]	53.33333333333334	[-0.24095688744177754, -0.9309931459030422, -0.15277612794823858]	-0.441575387097686	-0.3963485658168793
97	Romanul are ca temă lumea interlopă berlineză a anilor 1920.	The Roman has the Berpil interlope world of the 1920s as its theme.	[21, 48, 28]	32.333333333333336	[-1.4942982303640773, -0.8562377280781951, -1.3860266797640102]	-1.2455208794020942	-0.4852287173271179
