text_a	text_b	labels	predictions
Osaliselt suleti koolid ja muud avalikud asutused Brisbane'i ja Gold Coasti linnades, osaliselt tühistati ka Gold Coasti lennud.	Schools and other public bodies were partially closed in the cities of Brisbane and Gold Coast, and flights from Gold Coast were also partially cancelled.	0.9702241861617982	0.8956040744194723
"13. sajandi lõpuks olid kommentaatorid ühel meelel, et ""Kategooriad"" on traktaat kategooriatest loogikas vaadelduna."	By the end of the 13th century, commentators agreed that 'categories' were tracker of categories as an attitude of logic.	0.24613927540150815	0.39291603447476847
Are ja Saara kohtumisest selgub nii mõndagi, mis Saarat tegelikult vaevata võiks.	The meeting between love and Saara will show a number of things that really could afflict Saara.	-0.5099270525816365	-0.5237145348600141
Näiteks Ålesundis on väikesed kaljusaared peaaegu täielikult kaetud sadade ja tuhandete pesitsevate lindudega.	For example, in Aarhus, small aquatic islands are almost fully covered by hundreds and thousands of beating birds.	-0.13883285526776276	-0.06925613598339674
Oletame, et printsiipide komplekte ei valita mitte alghüvede, vaid kasude järgi.	We assume that the set of principles will be governed not by the primary strains but by the benefits.	0.6986026286538706	0.758350257932512
Siis on määratlemata ka, kas ta armastab iseennast.	Then it will also be undefined whether it loves itself.	0.46661945719527564	0.5992160234479997
Küprosel suri riigi kaitseminister Nikos Symeonidis.	In Cyprus, the country's defence minister, Nikos Symeonidis, died.	1.0750595977047566	0.931335700849048
Tänu Uku kalastamiskirele pääseb Õnne 13 maja põlengust.	Thanks to the breath of fresh fishing, 13 houses are escaped from contempt.	-1.6974487259433289	-1.2948355797967468
Kuhn alustas füüsikuna ning pööras siis tähelepanu teaduse ajaloole, mis vapustas tema arusaama teadusest.	The Kuhn started as a physician and then drew attention to the history of science, which rocked his perception of science.	0.8511824425085289	0.6311955247185935
Jaapani peaminister Shinzō Abe saatis laiali parlamendi alamkoja ja kuulutas 14. detsembriks välja ennetähtaegsed parlamendivalimised.	The Prime Minister of Japan, Shinzo Abe, dissolved Parliament's House of Commons and announced early parliamentary elections on 14 December.	1.1641264026122158	0.9191110615734994
Kosmos põhineb otstarbekohasusel ja harmoonial ning on jumaliku Mõistuse loodud.	Space is based on expediency and harmony and is a God's sense of purpose.	0.9169140242184596	0.7915125803772969
Riigi pangandussüsteemi üle teostab järelevalvet Trinidadi ja Tobago Keskpank, mis tegutseb 1986. aastal vastu võetud seaduse alusel.	The national banking system is supervised by the Trinidad and Tobago Central Bank, which operate under a law adopted in 1986.	1.0377591463894953	0.9100151464728276
Inimese väärtuse teooriasse kuulub ka see, kas väärtust saab võita ja kaotada.	The theory of human value also includes whether value can be won and lost.	0.9101774908344665	0.9509743205104044
Nii et ühine ehk lahutatud hüve ei ole see hüve, mida me uurime.	So the common, or separated, good is not the benefit that we are looking into.	0.8491916719875755	0.888145307477851
Vastuseks otsustas Suurbritannia Venemaa mõju tõrjumiseks Aafrikas toetada itaallasi ja kuulutas, et kogu Etioopia on Itaalia huvisfääris.	In response, Britain decided to support the Italians in order to ward off the influence of Russia in Africa and declared that the whole of Ethiopia is in Italy's interest.	1.0870929748341147	0.9019072595348516
Teine mõõdukas epistemoloogiline argument kollabeerus triviaalseks pluralismiks.	The second moderate episoological argument of parochial pluralism.	-0.39296917991143393	-0.5371897769430221
Siiski valestimõistmise ja võimaliku reetmise tõttu kontradmiral Lestocki poolt pääses väiksem Hispaania laevastik põgenema.	However, due to misunderstandings and possible betrayal by contradral Lestocki, a smaller Spanish fleet could escape.	0.7622985309191371	0.651709160922318
Sellepärast seda küsimust täieliku tunnustamise puhul ei teki.	That is why there will be no question of full recognition.	0.9217646728471943	0.7705258663817526
Eestis nimetati senine põllumajandusministeerium ümber maaeluministeeriumiks.	In Estonia, the current Ministry of Agriculture was renamed the Ministry of Rural Affairs.	1.1069874943843026	0.8868712028143705
Operatsiooni käigus sai haavata kolm politseinikku, Merah ise tegi enesetapu.	During the operation, three police officers were wounded, and Merah himself was committing suicide.	0.7437255842469477	0.8582704575938961
Kuivõrd need armastuse liigid on sarnased, on põhjust võtta paradigmaatiliseks sõprade või armunute armastus.	Since these types of love are similar, there is reason to take the paradigmatic love of friends or loggers.	0.3758228811680294	0.46140449714861526
Arusaam, et teiste loomade häälitsused ja žestid on nagu sõnad ja laused, tuleneb peamiselt osutamise vääritimõistmisest.	The idea that other animals' fats and gestures are like words and sentences is mainly due to the misunderstanding of the provision.	0.3973934804221669	0.17942761325147913
Mõtted on vaimus, need on ruumilise asukohata ja neil pole ühtki vaadeldavat omadust.	The designs are in the spirit, they are without a spatial location and they do not have any of the characteristics under consideration.	-0.445042042651153	-0.3963171497337274
Preisi kahurikuulid hakkasid ühtäkki langema lausa Napoleoni lähedusse.	Previous cannon bullets suddenly began to fall in the vicinity of Napoleon.	-0.46612238983513427	-0.5557814237596673
Harares sai kaks naispolitseinikku vigastada ja viidi haiglaravile.	Two female police officers were injured and hospitalised in Harare.	1.2805781706746069	0.9311575681829265
Keskminoilise perioodi lossidele oli omane ka nende kooskõla ümbruskonna topograafiaga.	The landings of the average period were also characterised by their compatibility with the topography of the environment.	0.3389188375758949	0.46462292112976106
Õnnetuses hukkus kakskümmend kaevurit, üks jäi kadunuks.	Twenty miners died in an accident, one disappeared.	1.2762833631206103	0.9234673301310602
Kellele lõplik liiga vastik on, see ei jõuagi üldse tegelikkuseni, vaid jääb abstraktsesse ja kustub verglimmt iseenesesse.	Whoever is too left to be, it does not get to reality at all, but it is in abstract and goes back to verglimm itself.	-1.383656225600438	-0.838517081865483
Ilmselt ei kroonitud Afonsot kunagi ja ta hakkas ennast ise kuningaks tituleerima, tõenäoliselt juba aastaid enne otsustavat võitu mauride üle.	Apparently, Afonsot was never cropped up and he began to come to the door himself, probably years before a decisive victory over horse mackerel.	-1.4381266233171563	-1.0101713758561481
1721. aastal, Uusikaupunki rahuga, kinnitati Baltikumi Venemaa koosseisu kuulumist ja baltisakslaste suuri privileege.	In 1721, with Uuskendki's peace, the composition of the Baltics Russia and the great privileges of the Baltics were confirmed.	-0.4655246419914727	-0.12596465757379116
Samas on senised raiemahud jäänud alla optimaalse koguse ning seega peetakse vajalikuks mahtude kasvatamist.	At the same time, current harvests have remained below the optimum amount and therefore it is considered necessary to grow volumes.	0.6821588561117274	0.8149747809755105
Kui abielu mõistetakse isikliku kirgliku kohustusena, siis see arusaam on abielu oluline osa.	If a marriage is understood to be a personal passionate duty, this notion is an important part of a marriage.	0.9562533487537287	0.9283279700569214
2007. aastal toimus Prantsusmaal Orbivirus'e sugukonda kuuluva viiruse põhjustatud lammaste katarraalse palaviku puhang.	In 2007, there was the outbreak of bluetongue in France caused by the Orbivirus virus.	-0.5965602249059535	-0.667298965852265
Kui ta seda usub, siis pole mõtet vastast vastu vähendada; ta tahab iseennast tõsta, ja teist madaldades ta ei tee selleks midagi.	If he believes this, there is no point in reducing the opponent; he wants to raise himself and, by humming you down, he does nothing to do so.	-0.18311616352856502	-0.359482139670258
Tuleb välja, et õppesõidu õpetajal peab vastav luba olema.	It turns out that teachers must have the right to a teaching trip.	-0.3988408087088828	-0.6389706141112796
pisipüsti[[Portugali jalgpallikoondise kapten Cristiano Ronaldo	Standing ovation [[Portuguese Football Captain Cristiano Ronaldo]	-0.27576920005904804	-0.48201977173317484
Umbes samal ajal kogunes suur hulk inimesi Radio Budapesti hoone juurde, mida valvas suurte jõududega ÁVH.	At about the same time, a large number of people gathered in the Radio Budapest building, which was elected by the ÁVH major powers.	-0.8747739462717556	-0.5695578190058129
Tehase avamisel osales ka Eesti president Toomas Hendrik Ilves.	President of Estonia Toomas Hendrik Ilves also participated in the opening of the site.	0.9682564212179966	0.912468018081967
Laine kohtab turul Jürkat ja ei jõua ära imestada mehe uue kaubavaliku üle.	The flotilla cares about the market and cannot be surprised at the man's new choice of goods.	-1.1638831438754658	-1.064573864927044
Belgias Brüsselis kiitsid NATO välisministrid heaks liitumiskutse esitamise Montenegrole.	In Brussels, in Brussels, NATO Foreign Ministers approved to invite Montenegro to join.	0.31754267035253125	0.363330301762997
Aristotelese järgi on vooruse praktiseerimine meeldiv, mitte valuline; see on vooruslikkuse proovikivi.	According to Aristotle, the practice of virtues is pleasant, not painful; it is a test of virtues.	1.0640815597790705	0.9100008933256449
Pealegi sisaldab enamik seadusi, millele me viitame, ceteris paribus tingimusi.	Moreover, most of the laws we refer to include, ceter paribus, conditions.	0.8101881990132276	0.7913381218557822
1532. aastal kulutas Thomas Cromwell parandusteks 3593 naela ja importis töödeks ligi 3000 tonni Caeni paekivi.	In 1532, Thomas Cromwell spent GBP 3593 for improvements and imported almost 3 000 tonnes of Caen paekie into the works.	0.10588331904954612	0.4402036692087284
Austuses toimiv tahe on seega sama mis objektiivse moraaliprintsiibi alusel toimuv tahe.	The will to function with respect is therefore the same as the will under an objective moral principle.	0.8829295935904715	0.8512480269980238
Üks alternatiiv on vaade, et mõisted omandavad tähenduse definitsioonist.	One alternative is the view that concepts take on the definition of meaning.	0.8739880257255243	0.8942286140426938
Peaministri ja valitsuse nimetab ametisse president.	The Prime Minister and the Government are appointed by the President.	1.1881121826747905	0.9667954405777012
Näiteks võivad olla töövõtulepingu esemeks projekti, arvutiprogrammi või muu tehnilise lahenduse loomine.	For example, the creation of a project, a computer programme or other technical solution to the agreement may be the subject of a bargaining agreement.	0.8252859621514889	0.8125438908866924
Rahvusvaheline Lennutranspordi Ühendus peatas suure võlgnevuse tõttu India lennufirma Kingfisher Airlines liikmesuse organisatsioonis.	The International Air Transport Community suspended the Indian airline Kingfisher Airlines from joining the organisation due to its high debt.	1.1346244011716968	0.7583476606923588
Brasiilias Rio de Janeiros toimus geiparaad, millel osales hinnanguliselt enam kui üks miljon inimest.	In Rio de Janeiro, Brazil, more than one million people were estimated to have taken part.	0.15845151349328995	0.43162162757447886
Ka Alma läheb Evelini juurde last vaatama ja olude sunnil jääb Johannesega kahekesi.	The beginning also goes to Evelin to look at the child, and the circumstances are forcing Johen to two.	-1.432257949296653	-1.2179909403610036
Liivi sõja ajaks oli välja ehitatud kastell, mis kasutas ka vallikraavide veekaitset.	A cruise cartel was built during the Gulf War, which also used water protection for protections.	-1.148376308997858	-0.927944621349624
Kestes saavad nad vanemaks ja pärast lakkamist jäävad lõputult minevikku kaugenevateks nagu kõik muu.	In the middle, they will become older and, after they cease, the past will be infinitely remote from the past like any other.	-0.530555805043626	-0.6064013492839314
Eesti valitsus kinnitas alates 1. jaanuarist 2015 üldhariduskoolide õpetajate palga alammääraks 900 eurot.	As from 1 January 2015, the Estonian Government confirmed a minimum wage of €900 for teachers in general education.	0.8506462181076242	0.9066889686989815
Naised ei ole enam kodu ja laste külge seotud, vaid saavad ka tööl käia.	Women are no longer connected to the home and to children, but can also work.	0.03991882356714576	0.7853159454555226
Siiski on ka tema vaid naine ja oma südames kõigest soe ning südamlik inimene.	However, she too is just a woman and, in her heart, a warm and hearty person.	0.9998356189258167	0.869598415543359
Sedasama lõhna ajas natukese aja eest taga ka korraks läbi astunud Alma.	That is the same thing that the Alma had passed for a while ago.	-1.3004835204923955	-0.9733414019046833
Siseminister Arsen Avakovi nõuniku andmetel on interventide valduses kaks Buk raketisüsteemi.	According to Mr Arsen Offkov's adviser, the intervention authorities hold two Buk missile systems.	-0.1550039495970942	0.3026528171344833
Kõige liigirikkam taimestik on säilinud riigi edelaosas Nyungwe rahvuspargi metsades, kus leidub umbes 200 puuliigi esindajaid.	The most species of flora have been preserved in the forests of the Nyungwe National Park in the south-west of the country, where there are some 200 or so wood species.	0.7204742237664418	0.6821961993145944
Scotuse järgi on see predikatsioon sattumuslik sellepärast, et predikaat representeerib asja kui arusaadu omadust.	According to Scott, this preposition is obsessed with the fact that the priest is representing the matter as a supply.	-1.2798436336496934	-0.8206129118479437
Eestis algas esimene Jaapani joonisfilmide ehk anime festival.	In Estonia, the first Japanese film, known as the Ancient Festival, started.	-0.5647698780726185	-0.792644341215507
Oletame, et silla juurde viiva tee juures on märk, mis hoiatab, et sillale minek ei ole turvaline.	Let us assume that the road to the bridge is a sign that it warns that it is not secure to go to the bridge.	-0.2874599030791545	-0.5584039711676003
Mõned kohad olid suurema sära saavutamiseks kaetud kuldlehega.	Some of the seats were covered by the golden leaf in order to achieve greater noise.	-0.4061822176897964	-0.401471974617437
30. mail 2007 kohtus paavst Madeleine McCanni vanematega, McCann oli Portugalis röövitud.	On 30 May 2007 Pope Madeleine McCann met with his parents and McCann was kidnapped in Portugal.	-1.3305564058916581	-0.19411557404869398
Aga pole selge, kust see uus kohustus tuleb, sest selle teooria järgi ma oma tegeliku kohustuse täitsin.	However, it is not clear where this new obligation will come from, because by this theory I actually fulfilled my commitment.	1.0544346846521833	0.9786795880038884
Inimtoimingud tulevad inimese tahtest mõistuse korra järgi.	Human activities come about according to a person's will to reason.	0.7259943468665364	0.8758354027084903
Mitteametlikel andmetel hukkus sõjalises operatsioonis 10 Tšaadi sõdurit.	According to unofficial information, 10 Chadian soldiers died in the military operation.	1.2216902627450408	1.0328442712324584
Collingwood muutis veidi oma kolonni kurssi, nii et kaks liini ühtlustusid rünnakujoonel.	Collingwood changed his Collingwood course slightly, so that the two lines were converged along the lines of the attack.	-0.06289316945689476	0.030982732375329364
Piiramise kuuendal päeval linnus vallutati, seesolnud inimesed tapeti või võeti vangi ja nende vara rööviti.	On the sixth day of the restriction in urban areas, the people who were conquered, killed, imprisoned and kidnapped.	-0.06185833544881979	-0.08255961180602424
1998. aastal asutatakse Kaitseväe Ühendatud Õppeasutused ja 1999. aastal Balti Kaitsekolledž.	In 1998, the Connected Teachers of the Defence Forces will be set up and the Baltic Defence College will be set up in 1999.	-1.1248024817560396	-0.9160807767397569
Kongo Demokraatlikus Vabariigis astus ametisse peaminister Antoine Gizenga valitsus.	In the Democratic Republic of the Congo, the government of Prime Minister Antoine Gizen took office.	0.9155505454155296	0.9174847458063076
Nigeeria sadamalinna Port Harcourti lähedal maanteel purunes suurel kiirusel liikuval kütuseveokil rehv; masin kaldus küljeli ja plahvatas.	On the road near the Nigerian port of Port Harcourt, a high-speed fuel lorry broke a tyre; it buried a cold and exploded.	-0.22068959821871925	-0.2796430407060979
Politsei vahistas mitmed meeleavaldusel osalenud, teiste seas kuulsa näitleja ja produtsendi George Clooney ning tema isa.	The police were arrested by a number of participants in the demonstration, including George Cloney, the famous actor and producer of George Cloney.	-1.3531720709976052	-0.8082589806906191
Poola president Lech Kaczyński kutsus samaaegselt Euroopa Liitu üles avaldama toetust Eestile pronkssõduri ausamba teisaldamise küsimuses.	At the same time, the President of Poland, Lech Kaczyński, called on the European Union to give its support to Estonia on the issue of the conversion of its Library soldier.	0.76411739608587	0.4412757592661412
Filosoof tahab ikka veel õigustada arusaamist ebaisikulisest faktide maailmast, objektiivsest maailmast, millest tahe hüppab välja, isolatsiooni.	The philosopher still wants to justify her understanding of an unpersonal world of facts, the isolation of an objective world from which will jump out.	0.13586808482775245	0.045944609383140114
Kaitseminister Geletei teatas pressikonverentsil, et luure andmetel asub Ukraina territooriumil enam kui 3000 Venemaa sõjaväelast.	The Minister for Defence, Geletei, announced at a press conference that, according to intelligence, more than 3 000 Russian troops were on Ukrainian territory.	1.1149428850861585	0.8413507682890875
Läänes on sajandeid peetud armastust kosmiliseks jõuks.	The West has, for centuries, been regarded as a cultural force of love.	-0.8639147628403171	-0.7293082962271789
See traditsioon sai alguse 14. sajandil ning püsis 1660. aastani.	This tradition began in the 14th century and remained until 16660.	0.7066262295018864	0.831327131675132
Intentsioonid kuuluvad olemuse juurde ainult niivõrd, kui olemusel on tunnetatav olemine.	Indicators only belong to the nature as long as the nature is perceived to be.	0.6738547001878366	0.42370511289267393
See, kes varem laenu võttis, ei ole enam võlgu, sest ta on juba teine inimene, sest talle on midagi lisandunud ja midagi on kaduma läinud.	Anyone who borrowed in the past is no longer owed, as he is another person, because he has added something and something has gone missing.	0.3971872295250286	0.4999881466557634
Et ühine ajalugu on ainulaadne, siis võime ja valmisolek anda panus selle jätkumisse on teist järku omadus, mis saab olla ainult armastatul.	Since the common history is unique, the ability and readiness to contribute to its continuation are a second-stage characteristic that can only be loved.	-0.10125169778763055	0.2699839069714987
Paavst külastas 22. mail 1983 ursuliinide konventi Milanos ja 1. juulil 1995 Bratislavas ursuliinide kirikut.	The Pope visited a church of pressure lines in Milan on 22 May 1983, and on 1 July 1995 in Bratislava.	-1.1572324203338058	-0.8740885029207266
Ja see on sama mis öelda, et ta ühes kohas on ühel ajal ja teises kohas teisel ajal.	And it is the same as saying that it is in one place at another time and in another.	-0.4451397379665386	-0.2934669781165124
Are ja Georgi ellu toob vaheldust Pilli Olev, kellele Are hotellis tööd pakub.	The difference between Pill Olev, who is offered work in the shelf hotel, will be put into practice by love and Georgi.	-1.4923519307181892	-1.162933487503408
Seltsingu liikmed võivad olla füüsilised kui ka juriidilised isikud.	The members of the investigation may be natural as well as legal persons.	0.9258400712040691	0.7330260261863673
Samal päeval nimetas kuninganna Elizabeth II uueks peaministriks Tony Blairi erakonnakaaslase Gordon Browni.	On the same day, Queen Elizabeth II was appointed as the new Prime Minister, Tony Blair's party colleague, Gordon Brown.	-0.3166695536286645	0.00010534779221291981
Frankfurt on teadlik selle väite paradoksaalsusest.	Frankfurt is aware of the paradox of this claim.	1.1157903442982915	0.9278978417486116
Hetman Sobieski ei suutnud oma Hotini võitu jätkata osaliselt sellepärast, et tasustamata Leedu ja krooni väed lahkusid.	A moment in Sobiu was unable to continue his victory in Hotin part because the unremunerated Lithuanian and koruna troops left.	-1.0352966851213201	-0.7513456255383807
Darwinil oli üks vanem vend Erasmus, kolm vanemat õde Marianne, Caroline ja Susanne ja üks noorem õde Catherine.	Darwinil was one of the oldest brothers, Erasmus, three older sisters Marianne, Caroline and Susanne and Catherine one of the younger sisters.	-0.2877105220793574	-0.2025008905781637
Põder teeb Almale ettepaneku sõita firma kulul puhkusereisile soojale maale, viimane aga ei nõustu sinna üksi minema.	The broker proposes that Alma, at the expense of a company, should travel for a holiday to a warm country, and the latter does not agree to go there alone.	-0.5666571229570087	-0.5550491604047476
Sündmuskohal viibijate kiire tegutsemine eluohtliku seisundi tuvastamisel ja professionaalse abi kutsumine.	Urgent action by those present at the event to identify life-threatening conditions and to invite professional assistance.	0.8984951878676302	0.9277781153122779
Lehemets taandas oma kandidatuuri ajalehes Äripäev ilmunud artikli tõttu, mis kirjeldas talle äritegevuse keelu kaasa toonud kahtlaseid äritehinguid.	The Lehemets resigned their candidacy in a commercial day because of an article which described the suspicious commercial transactions that led to the ban on business.	-0.8263218063756446	-0.7018958200504852
Idapiiride kaitsmise asemel otsustas Michael VIII keisririiki lääne suunas laiendada, kuid saavutas vaid lühiajalist edu.	Instead of protecting the Eastern borders, Michael VIII decided to extend the Western frontier, but only achieved short-term success.	1.0099266340711648	0.9097480741682864
Nad olid rändava eluviisiga ja kasutasid kivist tööriistu.	They were in a nomadic way of life and used a bitter tool.	-0.6388716216624317	-0.6627141401612167
Ja igatahes ta ei arvanud, et Jumal paneb teda tegema seda, mida ta teeb.	In any case, God did not think he would get him to do what he was doing.	-1.0366642832368884	-0.4673295597106641
Valimiste teine voor nende kahe kandidaadi vahel toimub 2. detsembril.	The second round of elections between the two candidates will take place on 2 December.	1.1468892883706452	1.0151829748429098
Siin me ei taha öelda, nagu oleks refleksioon implitsiitselt juba olemas ning otsustustel juba oleks üldised implikatsioonid.	Here we do not want to say that the reflex is meaningfully already present and decisions already have general implications.	0.4187283092458657	0.4373616550078444
Balduin II oli samuti võimekas valitseja, ta kaitses riiki Fatimiidide ja Seldžukkide rünnakute eest edukalt.	Balduin II was also a powerful ruler; he protected the country from attacks by Fatimiides and Self's doors with success.	-0.33428123600120624	-0.2136093183873545
Näiteks olevat vaim vaba, erinevalt põhjuslikult tingitud loodusest, ning sellepärast ei saavat teda seaduste alla viia.	For example, the spirit is free, as opposed to nature caused by reason, and therefore cannot be brought under the law.	1.0002837126956474	0.8728987476103137
Neli ülejäänud laeva Äpplet, Kronan, Scepter ja Göta Ark osutusid edukaks ja moodustasid kuni 1660. aastateni Rootsi mereväe selgroo.	Four other ships, Kronan, Scepter and Göta Ark, proved successful and formed the backbone of the Swedish navy up to the age of 16640.	0.18966984312420337	0.10976326593507012
Umbes kell 15 kohaliku aja järgi saabus OSCE erivaatlusmissiooni vaatlejate rühm Donetskis Putilovi turule, mida oli miinipildujatega tulistatud.	Approximately at about 15 o'clock local time, Donetskis Putilov, an OSCE Special Observation Mission observer team, arrived on the market, which had been shot with mortars.	-0.34898052240662303	-0.10367070826598183
Süüteokoosseisu realiseerumise aspektist ei oma tähtsust, mis eesmärgil on keelatud sisuga materjali valmistatud, hoitud või kättesaadavaks tehtud.	From the point of view of the reorganisation of the offence, it does not matter what purpose it has been forbidden to produce, store or make available material.	-1.1225246568039353	-0.7864191999993674
Belgias Brüsselis toimus Euroopa Liidu liikmesriikide välisministrite kohtumine, mille kesksed teemad olid suhted Venemaaga ja võitlus terroriohuga.	In Brussels, Belgium, the Foreign Ministers of the Member States of the European Union met at their meeting, focusing on relations with Russia and the fight against the threat of terrorism.	1.0479733751466915	0.9460165691417394
Samamoodi on teada, kuidas poliitilise vallas äärmused anarhia ja despotism tavalised teineteiseni viivad.	In the same way, we know how, in the political sphere, extremist anarchy and despotism lead to the ordinary one.	-0.6927863568843685	-0.5270146135376857
Anu püüab Uuevarikul Annemaile ja Intsule selgeks teha, miks teda aitama peab.	Answers will try to explain to Anneto and Inmouth why he should be helped.	-1.6091083957549626	-1.1468769687919762
Wallace näiteks segas moraali loodusliku valiku osaks ja tema arvamuse kohaselt koostöö aitas liike arenema.	Wallace, for example, made moral choices part of a natural choice and she thinks that cooperation helped species develop.	0.9057455346999245	0.8119256843828936
See, et kontemplatsioon ei pruugi viia nähtava tegevuseni, ei tähenda, et see oleks ebatäielik, rääkimata sellest, et see oleks ebaõnnestunud.	The fact that confinement may not lead to visible action does not mean that it is incomplete, not to mention that it would have failed.	0.9975467387874474	0.7440655637841755
Rae endised funktsioonid taastas 1796 keiser Paul I.	Paul I. The former functions of the Rae restored 1796 emperor	-0.5595805144104085	-0.5504241725123049
Eestis lõppes Keskkonnainvesteeringute Keskuse korraldatud üliõpilaste energiasäästu konkurss Negavatt.	In Estonia, the Negavatt contest for energy saving for students organised by the Environmental Investment Centre for Estonia ended.	0.7870331272838058	0.7503238356490994
Üheks peamiseks takistuseks Itaalia ühendamisel jäi Rooma.	One of the main obstacles to Italy's unification remained Rome.	1.0057699404787968	0.9269700568880074
Teisalt aga sooviti vältida USA ja NSV Liidu vahelist vastasseisu, mis ähvardas eskaleeruda tuumasõjaks.	On the other hand, it was intended to avoid confrontation between the US and the NSV, which threatened to escalate into a nuclear war.	0.493516629364918	0.8426907541662118
